 	Area	XM	YM	Circ.	AR	Round	Solidity
498	1	449.500	168.500	1.000	1.000	1.000	1.000
499	6	481.000	169.500	1.000	1.500	0.667	1.000
500	6	990.000	169.500	1.000	1.500	0.667	1.000
501	8	302.000	170.000	1.000	2.000	0.500	1.000
502	7	392.500	170.500	1.000	1.596	0.626	0.875
503	1	999.500	169.500	1.000	1.000	1.000	1.000
504	15	187.567	172.233	1.000	1.435	0.697	0.882
505	10	204.500	171.000	0.925	2.500	0.400	1.000
506	13	265.115	171.962	1.000	1.450	0.690	0.897
507	9	592.389	172.056	1.000	1.817	0.550	0.857
508	1	770.500	170.500	1.000	1.000	1.000	1.000
509	15	47.100	173.100	1.000	1.137	0.880	0.968
510	12	86.000	172.833	1.000	1.281	0.781	0.857
511	17	414.382	173.088	1.000	1.263	0.792	0.919
512	6	824.500	172.000	1.000	1.500	0.667	1.000
513	2	855.500	172.000	1.000	2.000	0.500	1.000
514	8	104.000	173.000	1.000	2.000	0.500	1.000
515	4	133.000	173.000	1.000	1.000	1.000	1.000
516	1	526.500	172.500	1.000	1.000	1.000	1.000
517	1	330.500	173.500	1.000	1.000	1.000	1.000
518	15	404.567	174.767	1.000	1.435	0.697	0.882
519	16	115.312	176.312	1.000	1.314	0.761	0.914
520	6	171.500	175.000	1.000	1.500	0.667	1.000
521	4	357.000	175.000	1.000	1.000	1.000	1.000
522	1	32.500	175.500	1.000	1.000	1.000	1.000
523	16	58.000	177.000	1.000	1.000	1.000	1.000
524	11	254.136	176.409	1.000	1.372	0.729	0.957
525	10	445.000	176.700	1.000	1.384	0.723	0.909
526	4	688.000	176.000	1.000	1.000	1.000	1.000
527	4	905.000	176.000	1.000	1.000	1.000	1.000
528	8	76.375	177.375	1.000	1.229	0.814	0.941
529	8	95.375	177.375	1.000	1.229	0.814	0.941
530	1	473.500	176.500	1.000	1.000	1.000	1.000
531	17	197.441	179.088	1.000	1.497	0.668	0.919
532	9	235.500	178.500	1.000	1.000	1.000	1.000
533	8	374.625	178.375	1.000	1.229	0.814	0.941
534	4	454.000	178.000	1.000	1.000	1.000	1.000
535	2	13.000	178.500	1.000	2.000	0.500	1.000
536	6	534.500	179.000	1.000	1.500	0.667	1.000
537	7	141.500	180.500	1.000	1.596	0.626	0.875
538	6	162.500	180.000	1.000	1.500	0.667	1.000
539	4	350.000	180.000	1.000	1.000	1.000	1.000
540	11	123.864	181.591	1.000	1.372	0.729	0.957
541	14	420.357	181.571	1.000	1.662	0.602	0.966
542	10	104.500	183.000	1.000	1.551	0.645	0.909
543	8	245.375	182.625	1.000	1.229	0.814	0.941
544	4	299.000	182.000	1.000	1.000	1.000	1.000
545	4	335.000	182.000	1.000	1.000	1.000	1.000
546	1	519.500	181.500	1.000	1.000	1.000	1.000
547	2	726.500	182.000	1.000	2.000	0.500	1.000
548	4	793.000	182.000	1.000	1.000	1.000	1.000
549	3	878.500	181.500	0.967	3.000	0.333	1.000
550	8	41.625	183.625	1.000	1.229	0.814	0.941
551	11	67.136	183.591	1.000	1.372	0.729	0.957
552	12	85.417	183.750	1.000	1.756	0.570	0.889
553	8	153.000	184.000	1.000	2.000	0.500	1.000
554	4	208.000	183.000	1.000	1.000	1.000	1.000
555	11	265.682	184.136	0.976	1.714	0.583	0.846
556	10	386.000	183.500	1.000	1.551	0.645	0.909
557	6	401.000	183.500	1.000	1.500	0.667	1.000
558	8	411.625	183.375	1.000	1.229	0.814	0.941
559	1	767.500	182.500	1.000	1.000	1.000	1.000
560	8	884.625	183.375	1.000	1.229	0.814	0.941
561	6	977.000	183.500	1.000	1.500	0.667	1.000
562	13	29.500	184.654	1.000	1.622	0.617	0.929
563	6	506.500	184.000	1.000	1.500	0.667	1.000
564	6	753.500	185.000	1.000	1.500	0.667	1.000
565	4	1000.000	185.000	1.000	1.000	1.000	1.000
566	4	492.000	186.000	1.000	1.000	1.000	1.000
567	6	776.500	186.000	1.000	1.500	0.667	1.000
568	6	443.000	187.500	1.000	1.500	0.667	1.000
569	4	466.000	187.000	1.000	1.000	1.000	1.000
570	8	75.375	188.375	1.000	1.229	0.814	0.941
571	4	199.000	188.000	1.000	1.000	1.000	1.000
572	1	458.500	187.500	1.000	1.000	1.000	1.000
573	13	238.038	189.885	1.000	1.450	0.690	0.897
574	9	95.056	190.389	1.000	1.817	0.550	0.857
575	1	801.500	189.500	1.000	1.000	1.000	1.000
576	6	412.500	191.000	1.000	1.500	0.667	1.000
577	14	422.000	192.000	1.000	1.319	0.758	0.933
578	4	854.000	191.000	1.000	1.000	1.000	1.000
579	4	124.000	192.000	1.000	1.000	1.000	1.000
580	6	84.500	194.000	1.000	1.500	0.667	1.000
581	1	106.500	193.500	1.000	1.000	1.000	1.000
582	8	226.375	194.625	1.000	1.229	0.814	0.941
583	9	266.611	194.944	1.000	1.817	0.550	0.857
584	2	637.000	193.500	1.000	2.000	0.500	1.000
585	6	786.500	194.000	1.000	1.500	0.667	1.000
586	4	887.000	194.000	1.000	1.000	1.000	1.000
587	4	520.000	195.000	1.000	1.000	1.000	1.000
588	7	709.500	195.500	1.000	1.596	0.626	0.875
589	11	774.864	195.409	1.000	1.372	0.729	0.957
590	4	791.000	195.000	1.000	1.000	1.000	1.000
591	11	134.591	197.136	1.000	1.372	0.729	0.957
592	4	448.000	196.000	1.000	1.000	1.000	1.000
593	4	211.000	197.000	1.000	1.000	1.000	1.000
594	4	323.000	197.000	1.000	1.000	1.000	1.000
595	17	456.853	197.441	0.941	1.977	0.506	0.971
596	2	25.500	198.000	1.000	2.000	0.500	1.000
597	1	735.500	197.500	1.000	1.000	1.000	1.000
598	11	57.955	200.136	0.976	1.851	0.540	0.846
599	4	275.000	199.000	1.000	1.000	1.000	1.000
600	9	410.500	199.500	1.000	1.000	1.000	1.000
601	13	144.115	200.885	1.000	1.159	0.863	0.897
602	8	419.000	200.000	1.000	2.000	0.500	1.000
603	4	481.000	200.000	1.000	1.000	1.000	1.000
604	2	694.000	199.500	1.000	2.000	0.500	1.000
605	8	1010.625	200.375	1.000	1.229	0.814	0.941
606	4	11.000	201.000	1.000	1.000	1.000	1.000
607	6	348.500	201.000	1.000	1.500	0.667	1.000
608	9	430.611	201.278	0.726	2.674	0.374	0.750
609	11	660.955	203.136	0.976	1.851	0.540	0.846
610	6	67.500	203.000	1.000	1.500	0.667	1.000
611	4	107.000	203.000	1.000	1.000	1.000	1.000
612	5	562.300	203.100	1.000	1.553	0.644	0.909
613	9	264.500	204.500	1.000	1.000	1.000	1.000
614	9	750.500	204.500	1.000	1.000	1.000	1.000
615	8	1002.375	204.625	1.000	1.229	0.814	0.941
616	12	337.000	206.000	1.000	1.000	1.000	0.857
617	10	374.500	206.000	1.000	1.551	0.645	0.909
618	1	440.500	204.500	1.000	1.000	1.000	1.000
619	6	828.000	205.500	1.000	1.500	0.667	1.000
620	13	47.885	206.885	1.000	1.159	0.863	0.897
621	12	152.000	206.500	1.000	1.333	0.750	1.000
622	4	447.000	206.000	1.000	1.000	1.000	1.000
623	11	459.864	206.591	1.000	1.372	0.729	0.957
624	6	466.500	206.000	1.000	1.500	0.667	1.000
625	4	526.000	206.000	1.000	1.000	1.000	1.000
626	1	627.500	205.500	1.000	1.000	1.000	1.000
627	2	666.000	205.500	1.000	2.000	0.500	1.000
628	6	727.500	206.000	1.000	1.500	0.667	1.000
629	11	776.955	206.864	0.976	1.851	0.540	0.846
630	4	909.000	206.000	1.000	1.000	1.000	1.000
631	8	327.625	207.375	1.000	1.229	0.814	0.941
632	11	411.409	207.682	0.976	2.173	0.460	0.846
633	4	643.000	207.000	1.000	1.000	1.000	1.000
634	1	713.500	206.500	1.000	1.000	1.000	1.000
635	6	816.500	207.000	1.000	1.500	0.667	1.000
636	4	94.000	208.000	1.000	1.000	1.000	1.000
637	10	115.000	208.500	1.000	1.551	0.645	0.909
638	6	132.500	208.000	1.000	1.500	0.667	1.000
639	3	358.833	208.167	1.000	1.464	0.683	0.857
640	14	256.357	209.571	1.000	1.662	0.602	0.966
641	10	292.000	209.500	1.000	1.551	0.645	0.909
642	8	392.000	210.000	1.000	2.000	0.500	1.000
643	13	428.038	209.885	1.000	1.450	0.690	0.897
644	6	674.000	209.500	1.000	1.500	0.667	1.000
645	1	866.500	208.500	1.000	1.000	1.000	1.000
646	4	900.000	209.000	1.000	1.000	1.000	1.000
647	6	243.500	210.000	1.000	1.500	0.667	1.000
648	6	934.500	210.000	1.000	1.500	0.667	1.000
649	8	39.375	211.375	1.000	1.229	0.814	0.941
650	10	59.300	212.200	1.000	1.559	0.641	0.909
651	1	365.500	210.500	1.000	1.000	1.000	1.000
652	8	652.625	211.375	1.000	1.229	0.814	0.941
653	4	198.000	212.000	1.000	1.000	1.000	1.000
654	1	791.500	211.500	1.000	1.000	1.000	1.000
655	10	20.900	214.800	0.806	1.947	0.514	0.833
656	16	67.000	215.688	1.000	1.371	0.729	0.889
657	1	105.500	213.500	1.000	1.000	1.000	1.000
658	15	405.567	214.900	1.000	1.295	0.772	0.857
659	11	471.136	214.409	1.000	1.372	0.729	0.957
660	4	571.000	214.000	1.000	1.000	1.000	1.000
661	4	370.000	215.000	1.000	1.000	1.000	1.000
662	13	452.346	215.192	0.779	2.061	0.485	0.867
663	6	889.000	215.500	1.000	1.500	0.667	1.000
664	4	953.000	215.000	1.000	1.000	1.000	1.000
665	6	86.000	216.500	1.000	1.500	0.667	1.000
666	10	266.000	216.500	1.000	1.551	0.645	0.909
667	8	631.000	216.000	1.000	2.000	0.500	1.000
668	6	663.000	216.500	1.000	1.500	0.667	1.000
669	7	752.500	216.500	1.000	1.596	0.626	0.875
670	1	944.500	215.500	1.000	1.000	1.000	1.000
671	20	49.250	217.850	0.898	1.931	0.518	0.833
672	12	338.833	217.833	1.000	1.651	0.606	0.889
673	4	359.000	217.000	1.000	1.000	1.000	1.000
674	8	420.375	217.625	1.000	1.229	0.814	0.941
675	4	596.000	217.000	1.000	1.000	1.000	1.000
676	12	327.500	219.000	1.000	1.333	0.750	1.000
677	4	792.000	218.000	1.000	1.000	1.000	1.000
678	1	29.500	218.500	1.000	1.000	1.000	1.000
679	16	96.500	220.000	1.000	1.209	0.827	0.889
680	4	135.000	219.000	1.000	1.000	1.000	1.000
681	4	232.000	219.000	1.000	1.000	1.000	1.000
682	1	236.500	218.500	1.000	1.000	1.000	1.000
683	18	254.722	220.000	1.000	1.218	0.821	0.947
684	12	293.500	220.000	1.000	1.333	0.750	1.000
685	1	602.500	218.500	1.000	1.000	1.000	1.000
686	4	666.000	219.000	1.000	1.000	1.000	1.000
687	12	771.083	219.917	0.967	1.575	0.635	0.857
688	2	116.500	220.000	1.000	2.000	0.500	1.000
689	4	374.000	220.000	1.000	1.000	1.000	1.000
690	8	390.375	220.375	1.000	1.229	0.814	0.941
691	10	437.000	220.300	1.000	1.327	0.753	0.909
692	17	76.618	222.088	1.000	1.263	0.792	0.919
693	4	380.000	221.000	1.000	1.000	1.000	1.000
694	1	687.500	220.500	1.000	1.000	1.000	1.000
695	6	995.000	221.500	1.000	1.500	0.667	1.000
696	9	217.500	222.500	1.000	1.000	1.000	1.000
697	12	474.417	222.750	1.000	1.756	0.570	0.889
698	4	918.000	222.000	1.000	1.000	1.000	1.000
699	10	40.300	224.200	1.000	1.559	0.641	0.909
700	6	59.500	223.000	1.000	1.500	0.667	1.000
701	8	446.625	223.375	1.000	1.229	0.814	0.941
702	10	458.000	223.500	1.000	1.551	0.645	0.909
703	4	895.000	223.000	1.000	1.000	1.000	1.000
704	7	405.214	224.071	0.943	1.936	0.517	0.933
705	14	516.500	225.000	0.993	1.928	0.519	0.875
706	4	566.000	224.000	1.000	1.000	1.000	1.000
707	12	124.833	226.000	1.000	1.281	0.781	0.857
708	4	161.000	225.000	1.000	1.000	1.000	1.000
709	19	416.921	226.184	1.000	1.548	0.646	0.905
710	2	106.000	225.500	1.000	2.000	0.500	1.000
711	4	284.000	226.000	1.000	1.000	1.000	1.000
712	11	16.136	227.409	1.000	1.372	0.729	0.957
713	9	87.500	227.500	1.000	1.000	1.000	1.000
714	1	246.500	226.500	1.000	1.000	1.000	1.000
715	3	362.500	226.500	0.967	3.000	0.333	1.000
716	16	49.438	228.812	1.000	1.392	0.718	0.889
717	9	269.500	228.500	1.000	1.000	1.000	1.000
718	1	382.500	227.500	1.000	1.000	1.000	1.000
719	7	169.500	229.500	1.000	1.596	0.626	0.875
720	8	190.375	229.625	1.000	1.229	0.814	0.941
721	4	429.000	229.000	1.000	1.000	1.000	1.000
722	1	484.500	228.500	1.000	1.000	1.000	1.000
723	4	702.000	229.000	1.000	1.000	1.000	1.000
724	8	714.000	229.000	1.000	2.000	0.500	1.000
725	22	113.591	231.273	1.000	1.068	0.937	0.936
726	6	133.500	230.000	1.000	1.500	0.667	1.000
727	1	301.500	229.500	1.000	1.000	1.000	1.000
728	13	152.500	231.500	1.000	1.735	0.576	0.929
729	4	339.000	231.000	1.000	1.000	1.000	1.000
730	4	374.000	231.000	1.000	1.000	1.000	1.000
731	3	865.167	231.167	1.000	1.464	0.683	0.857
732	18	402.389	233.389	1.000	1.532	0.653	0.878
733	7	461.500	232.500	1.000	1.596	0.626	0.875
734	10	919.500	233.000	1.000	1.551	0.645	0.909
735	8	852.000	233.000	1.000	2.000	0.500	1.000
736	4	200.000	234.000	1.000	1.000	1.000	1.000
737	1	444.500	233.500	1.000	1.000	1.000	1.000
738	1	701.500	233.500	1.000	1.000	1.000	1.000
739	6	896.500	234.000	1.000	1.500	0.667	1.000
740	9	392.500	235.500	1.000	1.000	1.000	1.000
741	12	412.750	236.250	0.883	2.000	0.500	0.889
742	4	695.000	235.000	1.000	1.000	1.000	1.000
743	6	722.000	235.500	1.000	1.500	0.667	1.000
744	10	942.500	235.000	0.925	2.500	0.400	1.000
745	4	12.000	237.000	1.000	1.000	1.000	1.000
746	1	105.500	236.500	1.000	1.000	1.000	1.000
747	1	162.500	236.500	1.000	1.000	1.000	1.000
748	7	423.500	237.500	1.000	1.596	0.626	0.875
749	1	644.500	236.500	1.000	1.000	1.000	1.000
750	16	67.438	238.812	0.958	1.614	0.620	0.889
751	23	189.717	239.717	1.000	1.447	0.691	0.885
752	1	248.500	237.500	1.000	1.000	1.000	1.000
753	6	436.000	238.500	1.000	1.500	0.667	1.000
754	16	170.000	240.500	1.000	1.209	0.827	0.889
755	1	209.500	238.500	1.000	1.000	1.000	1.000
756	1	460.500	238.500	1.000	1.000	1.000	1.000
757	4	490.000	239.000	1.000	1.000	1.000	1.000
758	4	136.000	240.000	1.000	1.000	1.000	1.000
759	4	507.000	240.000	1.000	1.000	1.000	1.000
760	1	815.500	240.500	1.000	1.000	1.000	1.000
761	6	153.500	242.000	1.000	1.500	0.667	1.000
762	1	870.500	241.500	1.000	1.000	1.000	1.000
763	1	33.500	242.500	1.000	1.000	1.000	1.000
764	8	77.625	243.625	1.000	1.229	0.814	0.941
765	6	98.500	243.000	1.000	1.500	0.667	1.000
766	1	255.500	242.500	1.000	1.000	1.000	1.000
767	8	636.375	243.625	1.000	1.229	0.814	0.941
768	1	697.500	243.500	1.000	1.000	1.000	1.000
769	8	11.625	245.375	1.000	1.229	0.814	0.941
770	19	180.237	245.763	0.944	1.599	0.625	0.884
771	4	201.000	245.000	1.000	1.000	1.000	1.000
772	1	346.500	244.500	1.000	1.000	1.000	1.000
773	6	964.500	245.000	1.000	1.500	0.667	1.000
774	4	464.000	246.000	1.000	1.000	1.000	1.000
775	9	555.500	246.500	1.000	1.000	1.000	1.000
776	1	656.500	245.500	1.000	1.000	1.000	1.000
777	10	924.300	246.800	1.000	1.559	0.641	0.909
778	8	1012.625	246.625	1.000	1.229	0.814	0.941
779	3	85.167	247.167	1.000	1.464	0.683	0.857
780	4	105.000	247.000	1.000	1.000	1.000	1.000
781	2	421.000	246.500	1.000	2.000	0.500	1.000
782	4	430.000	247.000	1.000	1.000	1.000	1.000
783	10	997.000	247.700	1.000	1.384	0.723	0.909
784	6	144.500	248.000	1.000	1.500	0.667	1.000
785	14	229.214	249.000	1.000	1.020	0.981	0.933
786	2	389.500	248.000	1.000	2.000	0.500	1.000
787	1	446.500	247.500	1.000	1.000	1.000	1.000
788	6	456.000	248.500	1.000	1.500	0.667	1.000
789	12	529.750	248.250	0.883	2.000	0.500	0.889
790	4	248.000	249.000	1.000	1.000	1.000	1.000
791	14	399.000	250.500	0.993	1.928	0.519	0.875
792	8	818.625	249.375	1.000	1.229	0.814	0.941
793	11	50.136	250.591	1.000	1.372	0.729	0.957
794	20	132.500	251.750	0.815	2.562	0.390	0.833
795	9	374.500	250.500	0.799	2.876	0.348	0.750
796	4	498.000	250.000	1.000	1.000	1.000	1.000
797	6	331.000	251.500	1.000	1.500	0.667	1.000
798	11	643.591	252.136	1.000	1.372	0.729	0.957
799	5	786.300	251.100	1.000	1.553	0.644	0.909
800	1	40.500	251.500	1.000	1.000	1.000	1.000
801	14	97.000	252.786	1.000	1.020	0.981	0.933
802	9	220.500	252.500	1.000	1.000	1.000	1.000
803	1	675.500	251.500	1.000	1.000	1.000	1.000
804	1	706.500	251.500	1.000	1.000	1.000	1.000
805	10	277.000	253.300	1.000	1.327	0.753	0.909
806	4	362.000	253.000	1.000	1.000	1.000	1.000
807	6	413.500	253.000	1.000	1.500	0.667	1.000
808	12	431.417	254.583	0.967	1.939	0.516	0.889
809	2	810.500	253.000	1.000	2.000	0.500	1.000
810	4	831.000	253.000	1.000	1.000	1.000	1.000
811	8	872.375	253.375	1.000	1.229	0.814	0.941
812	17	15.206	254.912	1.000	1.276	0.784	0.919
813	9	59.500	254.500	1.000	1.000	1.000	1.000
814	4	841.000	254.000	1.000	1.000	1.000	1.000
815	1	897.500	254.500	1.000	1.000	1.000	1.000
816	11	181.682	257.045	1.000	1.450	0.689	0.846
817	14	244.357	258.286	0.993	1.513	0.661	0.824
818	4	651.000	257.000	1.000	1.000	1.000	1.000
819	10	724.500	258.000	1.000	1.551	0.645	0.909
820	12	108.167	258.833	1.000	1.651	0.606	0.889
821	11	230.136	258.591	1.000	1.372	0.729	0.957
822	11	301.864	258.591	1.000	1.372	0.729	0.957
823	7	393.500	258.500	1.000	1.596	0.626	0.875
824	4	88.000	259.000	1.000	1.000	1.000	1.000
825	1	122.500	258.500	1.000	1.000	1.000	1.000
826	8	210.625	259.375	1.000	1.229	0.814	0.941
827	5	528.700	259.100	1.000	1.553	0.644	0.909
828	12	50.000	261.000	1.000	1.000	1.000	0.857
829	5	69.700	260.100	1.000	1.553	0.644	0.909
830	1	163.500	259.500	1.000	1.000	1.000	1.000
831	1	257.500	259.500	1.000	1.000	1.000	1.000
832	8	346.875	260.125	0.740	2.564	0.390	0.889
833	12	467.333	261.917	0.883	1.679	0.596	0.923
834	10	710.500	261.000	1.000	1.551	0.645	0.909
835	1	733.500	259.500	1.000	1.000	1.000	1.000
836	4	949.000	260.000	1.000	1.000	1.000	1.000
837	1	1011.500	259.500	1.000	1.000	1.000	1.000
838	8	172.000	262.000	1.000	2.000	0.500	1.000
839	8	192.375	261.625	1.000	1.229	0.814	0.941
840	20	407.750	262.450	1.000	1.282	0.780	0.909
841	3	131.500	261.500	0.967	3.000	0.333	1.000
842	9	324.500	262.500	1.000	1.000	1.000	1.000
843	10	616.300	263.200	1.000	1.559	0.641	0.909
844	18	97.333	264.000	0.895	1.643	0.609	0.857
845	8	220.625	263.375	1.000	1.229	0.814	0.941
846	1	367.500	262.500	1.000	1.000	1.000	1.000
847	2	418.000	262.500	1.000	2.000	0.500	1.000
848	8	458.000	264.000	1.000	2.000	0.500	1.000
849	8	832.625	263.375	1.000	1.229	0.814	0.941
850	11	938.136	263.409	1.000	1.372	0.729	0.957
851	13	20.269	265.115	1.000	1.093	0.915	0.897
852	5	156.700	263.900	1.000	1.553	0.644	0.909
853	2	286.000	263.500	1.000	2.000	0.500	1.000
854	18	432.500	265.000	1.000	1.362	0.734	0.947
855	4	448.000	264.000	1.000	1.000	1.000	1.000
856	1	919.500	263.500	1.000	1.000	1.000	1.000
857	6	40.000	265.500	1.000	1.500	0.667	1.000
858	4	200.000	265.000	1.000	1.000	1.000	1.000
859	13	293.500	265.346	1.000	1.622	0.617	0.929
860	13	59.115	266.885	1.000	1.159	0.863	0.897
861	8	80.000	266.500	1.000	2.179	0.459	0.800
862	6	377.000	266.500	1.000	1.500	0.667	1.000
863	13	399.500	267.500	1.000	1.735	0.576	0.929
864	1	256.500	266.500	1.000	1.000	1.000	1.000
865	14	689.786	268.000	1.000	1.020	0.981	0.933
866	2	1012.500	267.000	1.000	2.000	0.500	1.000
867	7	242.500	268.500	1.000	1.596	0.626	0.875
868	4	605.000	268.000	1.000	1.000	1.000	1.000
869	11	679.409	268.864	1.000	1.372	0.729	0.957
870	12	70.000	270.000	1.000	1.000	1.000	0.857
871	4	109.000	269.000	1.000	1.000	1.000	1.000
872	10	125.000	269.500	1.000	1.551	0.645	0.909
873	14	210.571	270.357	1.000	1.662	0.602	0.966
874	4	331.000	269.000	1.000	1.000	1.000	1.000
875	9	423.389	269.833	1.000	1.340	0.746	0.857
876	4	582.000	269.000	1.000	1.000	1.000	1.000
877	8	864.625	269.625	1.000	1.229	0.814	0.941
878	4	876.000	269.000	1.000	1.000	1.000	1.000
879	4	524.000	270.000	1.000	1.000	1.000	1.000
880	8	590.625	270.375	1.000	1.229	0.814	0.941
881	8	701.625	270.375	1.000	1.229	0.814	0.941
882	3	946.500	269.500	0.967	3.000	0.333	1.000
883	4	151.250	271.250	0.857	2.000	0.500	0.800
884	12	361.000	272.000	1.000	1.000	1.000	0.857
885	4	412.000	271.000	1.000	1.000	1.000	1.000
886	8	193.375	272.375	1.000	1.229	0.814	0.941
887	8	316.625	272.375	1.000	1.229	0.814	0.941
888	2	509.000	271.500	1.000	2.000	0.500	1.000
889	4	757.000	272.000	1.000	1.000	1.000	1.000
890	1	910.500	271.500	1.000	1.000	1.000	1.000
891	8	172.375	273.375	1.000	1.229	0.814	0.941
892	1	285.500	272.500	1.000	1.000	1.000	1.000
893	8	640.500	274.000	0.914	2.179	0.459	0.800
894	6	353.000	274.500	1.000	1.500	0.667	1.000
895	4	787.000	274.000	1.000	1.000	1.000	1.000
896	4	836.000	274.000	1.000	1.000	1.000	1.000
897	16	79.812	276.688	1.000	1.292	0.774	0.889
898	11	220.591	275.864	1.000	1.372	0.729	0.957
899	6	392.500	275.000	1.000	1.500	0.667	1.000
900	1	651.500	274.500	1.000	1.000	1.000	1.000
901	9	274.500	276.500	1.000	1.000	1.000	1.000
902	4	402.000	276.000	1.000	1.000	1.000	1.000
903	2	536.500	276.000	1.000	2.000	0.500	1.000
904	4	998.000	276.000	1.000	1.000	1.000	1.000
905	8	24.375	277.625	1.000	1.229	0.814	0.941
906	8	44.000	277.000	1.000	2.000	0.500	1.000
907	4	203.000	277.000	1.000	1.000	1.000	1.000
908	6	182.000	278.500	1.000	1.500	0.667	1.000
909	14	307.786	279.000	1.000	1.020	0.981	0.933
910	4	628.000	278.000	1.000	1.000	1.000	1.000
911	1	15.500	278.500	1.000	1.000	1.000	1.000
912	13	282.885	279.885	1.000	1.159	0.863	0.897
913	4	731.000	279.000	1.000	1.000	1.000	1.000
914	10	108.000	280.500	1.000	1.551	0.645	0.909
915	6	144.500	280.000	1.000	1.500	0.667	1.000
916	4	230.000	280.000	1.000	1.000	1.000	1.000
917	1	341.500	279.500	1.000	1.000	1.000	1.000
918	1	444.500	279.500	1.000	1.000	1.000	1.000
919	13	501.885	281.115	1.000	1.159	0.863	0.897
920	1	425.500	280.500	1.000	1.000	1.000	1.000
921	4	858.000	281.000	1.000	1.000	1.000	1.000
922	4	735.000	282.000	1.000	1.000	1.000	1.000
923	4	887.000	282.000	1.000	1.000	1.000	1.000
924	4	841.000	283.000	1.000	1.000	1.000	1.000
925	4	38.000	284.000	1.000	1.000	1.000	1.000
926	8	238.625	284.375	1.000	1.229	0.814	0.941
927	6	364.000	284.500	1.000	1.500	0.667	1.000
928	4	157.000	285.000	1.000	1.000	1.000	1.000
929	10	174.000	285.500	1.000	1.551	0.645	0.909
930	13	273.038	285.885	1.000	1.450	0.690	0.897
931	14	400.929	286.786	0.675	3.055	0.327	0.718
932	6	875.500	285.000	1.000	1.500	0.667	1.000
933	6	935.500	285.000	1.000	1.500	0.667	1.000
934	17	201.735	287.441	1.000	1.336	0.749	0.919
935	14	640.143	286.786	1.000	1.239	0.807	0.933
936	12	987.417	286.583	1.000	1.939	0.516	0.889
937	8	12.375	287.375	1.000	1.229	0.814	0.941
938	11	28.409	288.136	1.000	1.372	0.729	0.957
939	1	98.500	286.500	1.000	1.000	1.000	1.000
940	4	120.000	287.000	1.000	1.000	1.000	1.000
941	1	453.500	286.500	1.000	1.000	1.000	1.000
942	2	883.500	287.000	1.000	2.000	0.500	1.000
943	4	60.000	288.000	1.000	1.000	1.000	1.000
944	11	79.864	288.409	1.000	1.372	0.729	0.957
945	12	165.083	289.083	1.000	1.575	0.635	0.857
946	15	184.233	289.567	1.000	1.435	0.697	0.882
947	6	281.000	288.500	1.000	1.500	0.667	1.000
948	1	672.500	287.500	1.000	1.000	1.000	1.000
949	3	971.833	288.167	1.000	1.464	0.683	0.857
950	1	1001.500	287.500	1.000	1.000	1.000	1.000
951	4	144.000	289.000	1.000	1.000	1.000	1.000
952	1	381.500	288.500	1.000	1.000	1.000	1.000
953	6	542.000	289.500	1.000	1.500	0.667	1.000
954	4	687.000	289.000	1.000	1.000	1.000	1.000
955	4	725.000	289.000	1.000	1.000	1.000	1.000
956	11	860.864	289.591	1.000	1.372	0.729	0.957
957	4	561.000	290.000	1.000	1.000	1.000	1.000
958	1	127.500	291.500	1.000	1.000	1.000	1.000
959	2	519.500	292.000	1.000	2.000	0.500	1.000
960	11	211.136	293.591	1.000	1.372	0.729	0.957
961	8	52.375	294.625	1.000	1.229	0.814	0.941
962	6	90.000	294.500	1.000	1.500	0.667	1.000
963	8	237.375	294.625	1.000	1.229	0.814	0.941
964	4	886.000	294.000	1.000	1.000	1.000	1.000
965	4	35.000	295.000	1.000	1.000	1.000	1.000
966	1	71.500	294.500	1.000	1.000	1.000	1.000
967	12	155.583	295.250	0.967	1.756	0.570	0.889
968	8	173.375	295.375	1.000	1.229	0.814	0.941
969	4	194.000	295.000	1.000	1.000	1.000	1.000
970	6	303.500	295.000	1.000	1.500	0.667	1.000
971	1	356.500	294.500	1.000	1.000	1.000	1.000
972	1	411.500	294.500	1.000	1.000	1.000	1.000
973	11	462.591	296.136	1.000	1.372	0.729	0.957
974	1	531.500	294.500	1.000	1.000	1.000	1.000
975	1	647.500	295.500	1.000	1.000	1.000	1.000
976	4	772.000	296.000	1.000	1.000	1.000	1.000
977	4	838.000	296.000	1.000	1.000	1.000	1.000
978	1	919.500	295.500	1.000	1.000	1.000	1.000
979	1	982.500	295.500	1.000	1.000	1.000	1.000
980	10	99.500	297.000	0.925	2.500	0.400	1.000
981	4	137.000	297.000	1.000	1.000	1.000	1.000
982	17	635.029	298.794	0.985	1.856	0.539	0.850
983	15	41.567	300.167	0.976	1.631	0.613	0.857
984	8	81.375	299.375	1.000	1.229	0.814	0.941
985	1	366.500	298.500	1.000	1.000	1.000	1.000
986	6	388.000	299.500	1.000	1.500	0.667	1.000
987	1	598.500	298.500	1.000	1.000	1.000	1.000
988	4	726.000	299.000	1.000	1.000	1.000	1.000
989	4	765.000	299.000	1.000	1.000	1.000	1.000
990	16	125.312	301.125	1.000	1.568	0.638	0.914
991	12	182.833	301.167	1.000	1.651	0.606	0.889
992	9	531.944	300.611	1.000	1.817	0.550	0.857
993	6	822.500	300.000	1.000	1.500	0.667	1.000
994	4	848.000	300.000	1.000	1.000	1.000	1.000
995	14	541.643	301.429	1.000	1.662	0.602	0.966
