 	Area	XM	YM	Circ.	AR	Round	Solidity
498	4	677.000	154.000	1.000	1.000	1.000	1.000
499	6	264.000	155.500	1.000	1.500	0.667	1.000
500	19	364.974	157.658	0.745	2.583	0.387	0.826
501	12	561.000	156.167	1.000	1.281	0.781	0.857
502	6	772.500	155.000	1.000	1.500	0.667	1.000
503	14	1007.571	156.357	1.000	1.662	0.602	0.966
504	6	273.500	156.000	1.000	1.500	0.667	1.000
505	6	291.000	156.500	1.000	1.500	0.667	1.000
506	14	73.857	157.786	1.000	1.239	0.807	0.933
507	9	177.500	157.500	1.000	1.000	1.000	1.000
508	9	196.500	157.500	1.000	1.000	1.000	1.000
509	6	227.000	157.500	1.000	1.500	0.667	1.000
510	6	329.500	157.000	1.000	1.500	0.667	1.000
511	8	340.375	158.375	1.000	1.229	0.814	0.941
512	6	988.500	158.000	1.000	1.500	0.667	1.000
513	17	303.382	160.029	1.000	1.385	0.722	0.919
514	4	316.000	159.000	1.000	1.000	1.000	1.000
515	10	140.000	160.500	1.000	1.551	0.645	0.909
516	1	459.500	159.500	1.000	1.000	1.000	1.000
517	6	696.500	161.000	1.000	1.500	0.667	1.000
518	6	104.000	162.500	1.000	1.500	0.667	1.000
519	1	158.500	161.500	1.000	1.000	1.000	1.000
520	11	415.409	162.864	1.000	1.372	0.729	0.957
521	10	434.300	163.200	1.000	1.559	0.641	0.909
522	4	551.000	162.000	1.000	1.000	1.000	1.000
523	4	981.000	162.000	1.000	1.000	1.000	1.000
524	8	186.000	163.000	1.000	2.000	0.500	1.000
525	11	205.591	163.318	0.887	2.173	0.460	0.846
526	10	356.500	163.000	0.925	2.500	0.400	1.000
527	1	423.500	162.500	1.000	1.000	1.000	1.000
528	6	472.000	163.500	1.000	1.500	0.667	1.000
529	4	575.000	163.000	1.000	1.000	1.000	1.000
530	4	84.000	164.000	1.000	1.000	1.000	1.000
531	4	675.000	164.000	1.000	1.000	1.000	1.000
532	4	680.000	164.000	1.000	1.000	1.000	1.000
533	1	1000.500	163.500	1.000	1.000	1.000	1.000
534	7	27.500	165.500	1.000	1.596	0.626	0.875
535	4	66.000	165.000	1.000	1.000	1.000	1.000
536	13	443.885	166.115	1.000	1.159	0.863	0.897
537	4	631.500	166.000	0.645	4.000	0.250	1.000
538	11	640.591	166.136	1.000	1.372	0.729	0.957
539	4	151.000	166.000	1.000	1.000	1.000	1.000
540	1	171.500	165.500	1.000	1.000	1.000	1.000
541	12	272.167	166.833	1.000	1.651	0.606	0.889
542	4	494.000	166.000	1.000	1.000	1.000	1.000
543	10	778.200	166.500	0.599	2.447	0.409	0.714
544	4	792.000	166.000	1.000	1.000	1.000	1.000
545	6	256.500	168.000	1.000	1.500	0.667	1.000
546	1	346.500	167.500	1.000	1.000	1.000	1.000
547	8	55.375	169.375	1.000	1.229	0.814	0.941
548	11	196.136	169.409	1.000	1.372	0.729	0.957
549	2	207.500	169.000	1.000	2.000	0.500	1.000
550	15	237.767	170.700	0.976	1.720	0.581	0.882
551	6	293.500	169.000	1.000	1.500	0.667	1.000
552	4	533.000	169.000	1.000	1.000	1.000	1.000
553	4	586.000	169.000	1.000	1.000	1.000	1.000
554	7	225.500	170.500	1.000	1.596	0.626	0.875
555	6	920.000	170.500	1.000	1.500	0.667	1.000
556	13	606.731	171.654	0.956	1.796	0.557	0.929
557	11	14.136	172.409	1.000	1.372	0.729	0.957
558	6	122.000	172.500	1.000	1.500	0.667	1.000
559	1	358.500	171.500	1.000	1.000	1.000	1.000
560	6	767.000	172.500	1.000	1.500	0.667	1.000
561	4	35.000	173.000	1.000	1.000	1.000	1.000
562	8	186.375	173.625	1.000	1.229	0.814	0.941
563	6	301.500	173.000	1.000	1.500	0.667	1.000
564	1	472.500	172.500	1.000	1.000	1.000	1.000
565	4	879.000	173.000	1.000	1.000	1.000	1.000
566	4	983.000	173.000	1.000	1.000	1.000	1.000
567	16	65.500	175.000	1.000	1.209	0.827	0.889
568	4	104.000	174.000	1.000	1.000	1.000	1.000
569	2	227.500	174.000	1.000	2.000	0.500	1.000
570	1	244.500	173.500	1.000	1.000	1.000	1.000
571	1	383.500	173.500	1.000	1.000	1.000	1.000
572	8	402.625	174.375	1.000	1.229	0.814	0.941
573	4	506.000	174.000	1.000	1.000	1.000	1.000
574	10	643.500	175.000	1.000	1.551	0.645	0.909
575	4	1001.000	174.000	1.000	1.000	1.000	1.000
576	4	23.000	175.000	1.000	1.000	1.000	1.000
577	16	83.125	176.000	1.000	1.295	0.772	0.889
578	10	150.300	176.000	1.000	1.327	0.753	0.909
579	17	441.382	176.382	0.911	1.830	0.546	0.850
580	12	131.500	177.000	1.000	1.333	0.750	1.000
581	16	776.562	176.812	1.000	1.392	0.718	0.889
582	11	886.591	176.864	1.000	1.372	0.729	0.957
583	14	94.000	178.000	1.000	1.319	0.758	0.933
584	6	168.500	177.000	1.000	1.500	0.667	1.000
585	4	312.000	177.000	1.000	1.000	1.000	1.000
586	2	343.000	176.500	1.000	2.000	0.500	1.000
587	12	370.417	177.250	0.967	1.756	0.570	0.889
588	4	461.000	177.000	1.000	1.000	1.000	1.000
589	6	679.500	177.000	1.000	1.500	0.667	1.000
590	6	824.000	177.500	1.000	1.500	0.667	1.000
591	7	113.214	178.643	1.000	1.380	0.725	0.875
592	4	268.000	178.000	1.000	1.000	1.000	1.000
593	4	361.000	178.000	1.000	1.000	1.000	1.000
594	1	490.500	177.500	1.000	1.000	1.000	1.000
595	1	667.500	177.500	1.000	1.000	1.000	1.000
596	1	716.500	177.500	1.000	1.000	1.000	1.000
597	13	178.500	180.500	1.000	1.735	0.576	0.929
598	9	216.944	179.611	1.000	1.817	0.550	0.857
599	1	761.500	178.500	1.000	1.000	1.000	1.000
600	4	801.000	179.000	1.000	1.000	1.000	1.000
601	12	289.833	181.167	1.000	1.651	0.606	0.889
602	10	350.700	181.000	1.000	1.327	0.753	0.909
603	8	413.000	180.000	1.000	2.000	0.500	1.000
604	4	896.000	180.000	1.000	1.000	1.000	1.000
605	11	73.136	181.591	1.000	1.372	0.729	0.957
606	8	237.375	181.625	1.000	1.229	0.814	0.941
607	9	421.500	181.500	1.000	1.000	1.000	1.000
608	8	432.375	181.625	1.000	1.229	0.814	0.941
609	1	841.500	180.500	1.000	1.000	1.000	1.000
610	5	875.300	181.900	1.000	1.553	0.644	0.909
611	8	21.625	183.375	1.000	1.229	0.814	0.941
612	4	57.000	183.000	1.000	1.000	1.000	1.000
613	9	123.500	183.500	1.000	1.000	1.000	1.000
614	11	302.864	183.591	1.000	1.372	0.729	0.957
615	4	319.000	183.000	1.000	1.000	1.000	1.000
616	4	11.000	184.000	1.000	1.000	1.000	1.000
617	18	83.667	185.167	0.996	1.372	0.729	0.947
618	8	103.375	184.375	1.000	1.229	0.814	0.941
619	1	974.500	183.500	1.000	1.000	1.000	1.000
620	1	204.500	184.500	1.000	1.000	1.000	1.000
621	6	440.000	185.500	1.000	1.500	0.667	1.000
622	12	794.000	186.000	1.000	1.000	1.000	0.857
623	6	47.000	186.500	1.000	1.500	0.667	1.000
624	4	374.000	186.000	1.000	1.000	1.000	1.000
625	4	598.000	186.000	1.000	1.000	1.000	1.000
626	1	607.500	185.500	1.000	1.000	1.000	1.000
627	7	644.500	186.500	1.000	1.596	0.626	0.875
628	1	749.500	185.500	1.000	1.000	1.000	1.000
629	3	245.500	187.500	0.809	3.000	0.333	1.000
630	6	456.500	187.000	1.000	1.500	0.667	1.000
631	7	465.500	187.500	1.000	1.596	0.626	0.875
632	7	887.500	187.500	1.000	1.596	0.626	0.875
633	13	111.962	189.115	1.000	1.450	0.690	0.897
634	14	131.786	189.000	1.000	1.020	0.981	0.933
635	13	190.423	189.346	0.466	3.917	0.255	0.650
636	4	212.000	188.000	1.000	1.000	1.000	1.000
637	4	229.000	189.000	1.000	1.000	1.000	1.000
638	8	392.375	189.625	1.000	1.229	0.814	0.941
639	4	681.000	189.000	1.000	1.000	1.000	1.000
640	1	170.500	189.500	1.000	1.000	1.000	1.000
641	12	383.000	190.833	1.000	1.281	0.781	0.857
642	4	418.000	190.000	1.000	1.000	1.000	1.000
643	4	563.000	190.000	1.000	1.000	1.000	1.000
644	9	93.500	191.500	1.000	1.000	1.000	1.000
645	8	142.375	191.375	1.000	1.229	0.814	0.941
646	5	352.300	190.900	1.000	1.553	0.644	0.909
647	8	488.375	191.375	1.000	1.229	0.814	0.941
648	14	766.000	191.786	1.000	1.020	0.981	0.933
649	11	75.864	192.409	1.000	1.372	0.729	0.957
650	8	401.375	192.375	1.000	1.229	0.814	0.941
651	8	540.375	192.625	1.000	1.229	0.814	0.941
652	2	1011.000	191.500	1.000	2.000	0.500	1.000
653	4	179.000	193.000	1.000	1.000	1.000	1.000
654	4	319.000	193.000	1.000	1.000	1.000	1.000
655	2	431.000	192.500	1.000	2.000	0.500	1.000
656	11	805.136	193.591	1.000	1.372	0.729	0.957
657	1	841.500	192.500	1.000	1.000	1.000	1.000
658	5	979.300	193.100	1.000	1.553	0.644	0.909
659	6	1002.000	193.500	1.000	1.500	0.667	1.000
660	11	122.864	194.409	1.000	1.372	0.729	0.957
661	6	858.000	194.500	1.000	1.500	0.667	1.000
662	9	104.500	195.500	1.000	1.000	1.000	1.000
663	6	244.000	195.500	1.000	1.500	0.667	1.000
664	11	450.773	195.500	0.887	1.714	0.583	0.846
665	8	459.375	195.625	1.000	1.229	0.814	0.941
666	6	726.500	195.000	1.000	1.500	0.667	1.000
667	8	47.625	196.375	1.000	1.229	0.814	0.941
668	8	465.625	196.375	1.000	1.229	0.814	0.941
669	8	499.375	196.625	1.000	1.229	0.814	0.941
670	1	814.500	195.500	1.000	1.000	1.000	1.000
671	4	187.000	197.000	1.000	1.000	1.000	1.000
672	15	413.700	197.700	0.898	2.247	0.445	0.909
673	1	711.500	196.500	1.000	1.000	1.000	1.000
674	4	825.000	197.000	1.000	1.000	1.000	1.000
675	4	66.000	198.000	1.000	1.000	1.000	1.000
676	6	84.000	198.500	1.000	1.500	0.667	1.000
677	6	168.500	198.000	1.000	1.500	0.667	1.000
678	6	219.000	198.500	1.000	1.500	0.667	1.000
679	8	229.375	198.625	1.000	1.229	0.814	0.941
680	1	735.500	197.500	1.000	1.000	1.000	1.000
681	12	774.000	198.500	1.000	1.333	0.750	1.000
682	1	944.500	197.500	1.000	1.000	1.000	1.000
683	6	208.000	199.500	1.000	1.500	0.667	1.000
684	13	358.115	199.885	1.000	1.159	0.863	0.897
685	10	383.000	199.300	1.000	1.327	0.753	0.909
686	4	132.000	200.000	1.000	1.000	1.000	1.000
687	9	291.500	200.500	1.000	1.000	1.000	1.000
688	1	305.500	199.500	1.000	1.000	1.000	1.000
689	17	427.382	200.912	1.000	1.263	0.792	0.919
690	4	743.000	200.000	1.000	1.000	1.000	1.000
691	6	897.000	200.500	1.000	1.500	0.667	1.000
692	9	374.389	201.944	1.000	1.817	0.550	0.857
693	8	392.625	201.375	1.000	1.229	0.814	0.941
694	6	654.500	201.000	1.000	1.500	0.667	1.000
695	2	136.000	201.500	1.000	2.000	0.500	1.000
696	10	255.400	203.500	0.806	2.510	0.398	0.800
697	16	279.500	203.625	0.927	1.976	0.506	0.821
698	1	303.500	201.500	1.000	1.000	1.000	1.000
699	4	436.000	202.000	1.000	1.000	1.000	1.000
700	10	536.000	202.300	1.000	1.327	0.753	0.909
701	9	718.500	202.500	1.000	1.000	1.000	1.000
702	1	518.500	202.500	1.000	1.000	1.000	1.000
703	6	445.500	204.000	1.000	1.500	0.667	1.000
704	11	452.864	204.591	1.000	1.372	0.729	0.957
705	14	470.643	204.429	1.000	1.662	0.602	0.966
706	22	103.500	207.000	1.000	1.361	0.735	0.880
707	2	141.000	204.500	1.000	2.000	0.500	1.000
708	13	265.115	206.115	1.000	1.159	0.863	0.897
709	11	406.045	204.955	0.659	3.129	0.320	0.917
710	4	505.000	205.000	1.000	1.000	1.000	1.000
711	4	1002.000	205.000	1.000	1.000	1.000	1.000
712	8	311.375	206.375	1.000	1.229	0.814	0.941
713	11	65.864	207.409	1.000	1.372	0.729	0.957
714	27	168.796	208.833	0.571	3.690	0.271	0.761
715	8	343.000	207.000	1.000	2.000	0.500	1.000
716	15	417.500	207.500	1.000	1.667	0.600	1.000
717	6	572.500	207.000	1.000	1.500	0.667	1.000
718	2	955.500	207.000	1.000	2.000	0.500	1.000
719	9	1012.500	207.500	1.000	1.000	1.000	1.000
720	6	612.000	208.500	1.000	1.500	0.667	1.000
721	4	750.000	208.000	1.000	1.000	1.000	1.000
722	1	979.500	207.500	1.000	1.000	1.000	1.000
723	2	349.000	208.500	1.000	2.000	0.500	1.000
724	10	47.700	211.000	1.000	1.327	0.753	0.909
725	4	797.000	210.000	1.000	1.000	1.000	1.000
726	2	888.500	210.000	1.000	2.000	0.500	1.000
727	2	23.000	210.500	1.000	2.000	0.500	1.000
728	9	114.500	211.500	1.000	1.000	1.000	1.000
729	4	132.000	211.000	1.000	1.000	1.000	1.000
730	4	151.750	210.750	0.857	2.000	0.500	0.800
731	9	292.500	211.500	1.000	1.000	1.000	1.000
732	18	445.611	212.611	1.000	1.532	0.653	0.878
733	7	687.500	211.500	1.000	1.596	0.626	0.875
734	1	94.500	211.500	1.000	1.000	1.000	1.000
735	6	216.500	212.000	1.000	1.500	0.667	1.000
736	10	273.000	212.300	1.000	1.327	0.753	0.909
737	17	456.500	213.500	1.000	1.385	0.722	0.850
738	8	492.375	212.375	1.000	1.229	0.814	0.941
739	4	737.000	212.000	1.000	1.000	1.000	1.000
740	13	764.269	211.962	0.719	3.340	0.299	0.963
741	4	787.000	212.000	1.000	1.000	1.000	1.000
742	6	76.000	213.500	1.000	1.500	0.667	1.000
743	9	158.833	214.278	0.799	2.239	0.447	0.750
744	4	475.000	213.000	1.000	1.000	1.000	1.000
745	29	185.086	216.534	0.472	4.380	0.228	0.667
746	11	301.409	214.864	1.000	1.372	0.729	0.957
747	6	399.000	214.500	1.000	1.500	0.667	1.000
748	6	466.500	214.000	1.000	1.500	0.667	1.000
749	6	202.500	215.333	1.000	1.809	0.553	0.800
750	11	283.409	216.136	1.000	1.372	0.729	0.957
751	8	410.625	215.625	1.000	1.229	0.814	0.941
752	9	141.389	217.056	1.000	1.817	0.550	0.857
753	4	343.000	216.000	1.000	1.000	1.000	1.000
754	8	381.625	216.375	1.000	1.229	0.814	0.941
755	1	814.500	215.500	1.000	1.000	1.000	1.000
756	12	427.500	218.000	0.931	2.393	0.418	0.800
757	1	518.500	216.500	1.000	1.000	1.000	1.000
758	4	637.000	217.000	1.000	1.000	1.000	1.000
759	1	800.500	216.500	1.000	1.000	1.000	1.000
760	4	837.000	217.000	1.000	1.000	1.000	1.000
761	11	171.136	220.409	1.000	1.372	0.729	0.957
762	10	439.600	220.100	0.736	2.953	0.339	0.909
763	8	97.000	221.000	1.000	2.000	0.500	1.000
764	19	152.079	221.816	1.000	1.548	0.646	0.905
765	10	451.700	222.000	1.000	1.327	0.753	0.909
766	9	744.944	221.389	1.000	1.817	0.550	0.857
767	13	236.115	222.962	1.000	1.450	0.690	0.897
768	12	293.500	223.000	1.000	1.333	0.750	1.000
769	4	334.000	222.000	1.000	1.000	1.000	1.000
770	1	702.500	221.500	1.000	1.000	1.000	1.000
771	6	872.000	222.500	1.000	1.500	0.667	1.000
772	4	114.000	223.000	1.000	1.000	1.000	1.000
773	8	256.625	223.625	1.000	1.229	0.814	0.941
774	10	365.500	224.000	1.000	1.551	0.645	0.909
775	11	403.864	223.591	1.000	1.372	0.729	0.957
776	10	469.000	223.500	1.000	1.551	0.645	0.909
777	9	76.500	224.500	1.000	1.000	1.000	1.000
778	15	180.367	224.900	1.000	1.530	0.654	0.857
779	7	198.929	224.357	0.898	2.408	0.415	0.737
780	2	274.500	224.000	1.000	2.000	0.500	1.000
781	1	769.500	223.500	1.000	1.000	1.000	1.000
782	11	160.864	225.591	1.000	1.372	0.729	0.957
783	1	217.500	224.500	1.000	1.000	1.000	1.000
784	11	283.591	226.864	1.000	1.372	0.729	0.957
785	15	388.100	226.833	0.629	2.954	0.338	0.811
786	4	414.000	226.000	1.000	1.000	1.000	1.000
787	22	423.000	227.500	0.988	1.837	0.544	0.880
788	2	722.000	225.500	1.000	2.000	0.500	1.000
789	6	478.000	227.500	1.000	1.500	0.667	1.000
790	4	757.000	227.000	1.000	1.000	1.000	1.000
791	1	921.500	226.500	1.000	1.000	1.000	1.000
792	10	142.000	228.700	1.000	1.384	0.723	0.909
793	1	246.500	227.500	1.000	1.000	1.000	1.000
794	11	435.136	228.409	1.000	1.372	0.729	0.957
795	5	487.700	228.300	0.873	2.308	0.433	0.769
796	8	778.375	228.375	1.000	1.229	0.814	0.941
797	4	960.000	228.000	1.000	1.000	1.000	1.000
798	10	67.000	230.500	1.000	1.551	0.645	0.909
799	4	189.000	230.000	1.000	1.000	1.000	1.000
800	4	228.000	230.000	1.000	1.000	1.000	1.000
801	6	445.000	230.500	1.000	1.500	0.667	1.000
802	1	134.500	230.500	1.000	1.000	1.000	1.000
803	8	152.625	231.375	1.000	1.229	0.814	0.941
804	17	170.382	231.912	1.000	1.263	0.792	0.919
805	4	505.000	231.000	1.000	1.000	1.000	1.000
806	7	547.929	233.214	0.943	1.936	0.517	0.933
807	6	870.500	232.000	1.000	1.500	0.667	1.000
808	3	520.500	233.500	0.809	3.000	0.333	1.000
809	4	819.000	233.000	1.000	1.000	1.000	1.000
810	1	894.500	232.500	1.000	1.000	1.000	1.000
811	10	115.500	234.000	0.925	2.500	0.400	1.000
812	10	199.000	234.500	1.000	1.551	0.645	0.909
813	4	237.000	234.000	1.000	1.000	1.000	1.000
814	1	351.500	233.500	1.000	1.000	1.000	1.000
815	11	361.409	234.864	1.000	1.372	0.729	0.957
816	5	765.700	233.900	1.000	1.553	0.644	0.909
817	1	34.500	234.500	1.000	1.000	1.000	1.000
818	16	76.000	235.375	0.958	1.931	0.518	0.941
819	14	181.643	235.571	1.000	1.662	0.602	0.966
820	4	316.000	235.000	1.000	1.000	1.000	1.000
821	12	688.583	235.250	0.967	1.756	0.570	0.889
822	8	12.000	237.000	1.000	2.000	0.500	1.000
823	6	160.500	236.000	1.000	1.500	0.667	1.000
824	13	420.115	237.115	1.000	1.159	0.863	0.897
825	16	430.000	237.500	1.000	1.209	0.827	0.889
826	1	657.500	235.500	1.000	1.000	1.000	1.000
827	4	989.000	236.000	1.000	1.000	1.000	1.000
828	10	997.000	236.700	1.000	1.384	0.723	0.909
829	15	143.900	238.100	1.000	1.137	0.880	0.968
830	1	241.500	236.500	1.000	1.000	1.000	1.000
831	6	480.000	237.500	1.000	1.500	0.667	1.000
832	10	439.000	238.300	1.000	1.327	0.753	0.909
833	6	461.500	238.000	1.000	1.500	0.667	1.000
834	4	795.000	238.000	1.000	1.000	1.000	1.000
835	7	85.500	239.500	1.000	1.596	0.626	0.875
836	11	472.045	240.773	0.741	2.858	0.350	0.957
837	8	530.375	239.625	1.000	1.229	0.814	0.941
838	8	803.375	239.625	1.000	1.229	0.814	0.941
839	8	66.625	240.375	1.000	1.229	0.814	0.941
840	6	330.000	240.500	1.000	1.500	0.667	1.000
841	16	130.875	242.688	1.000	1.568	0.638	0.914
842	1	207.500	240.500	1.000	1.000	1.000	1.000
843	8	291.625	241.375	1.000	1.229	0.814	0.941
844	8	400.625	241.375	1.000	1.229	0.814	0.941
845	4	498.000	241.000	1.000	1.000	1.000	1.000
846	1	539.500	240.500	1.000	1.000	1.000	1.000
847	1	786.500	240.500	1.000	1.000	1.000	1.000
848	1	26.500	241.500	1.000	1.000	1.000	1.000
849	4	172.000	242.000	1.000	1.000	1.000	1.000
850	1	340.500	241.500	1.000	1.000	1.000	1.000
851	4	150.000	243.000	1.000	1.000	1.000	1.000
852	15	218.900	244.100	1.000	1.137	0.880	0.968
853	8	256.375	243.625	1.000	1.229	0.814	0.941
854	10	513.200	243.300	1.000	1.559	0.641	0.909
855	9	818.500	243.500	1.000	1.000	1.000	1.000
856	8	833.375	243.625	1.000	1.229	0.814	0.941
857	14	96.643	244.429	1.000	1.662	0.602	0.966
858	17	159.559	244.912	1.000	1.497	0.668	0.919
859	4	618.000	244.000	1.000	1.000	1.000	1.000
860	4	888.000	244.000	1.000	1.000	1.000	1.000
861	23	39.978	246.587	1.000	1.702	0.588	0.902
862	11	76.864	245.591	1.000	1.372	0.729	0.957
863	8	115.625	245.375	1.000	1.229	0.814	0.941
864	4	278.000	245.000	1.000	1.000	1.000	1.000
865	4	414.000	245.000	1.000	1.000	1.000	1.000
866	6	423.000	245.500	1.000	1.500	0.667	1.000
867	1	664.500	244.500	1.000	1.000	1.000	1.000
868	8	690.375	245.625	1.000	1.229	0.814	0.941
869	7	238.786	246.071	1.000	1.936	0.517	0.933
870	12	377.583	246.833	1.000	1.218	0.821	0.889
871	9	721.500	246.500	1.000	1.000	1.000	1.000
872	1	181.500	246.500	1.000	1.000	1.000	1.000
873	10	228.700	248.000	1.000	1.327	0.753	0.909
874	8	439.375	247.375	1.000	1.229	0.814	0.941
875	8	58.625	248.375	1.000	1.229	0.814	0.941
876	9	392.500	248.500	1.000	1.000	1.000	1.000
877	2	402.500	248.000	1.000	2.000	0.500	1.000
878	4	579.000	248.000	1.000	1.000	1.000	1.000
879	10	710.300	249.200	1.000	1.559	0.641	0.909
880	14	266.357	249.429	1.000	1.662	0.602	0.966
881	4	490.000	249.000	1.000	1.000	1.000	1.000
882	4	947.000	249.000	1.000	1.000	1.000	1.000
883	6	15.500	250.000	1.000	1.500	0.667	1.000
884	17	86.794	251.088	1.000	1.276	0.784	0.919
885	1	302.500	249.500	1.000	1.000	1.000	1.000
886	8	669.375	250.625	1.000	1.229	0.814	0.941
887	1	732.500	249.500	1.000	1.000	1.000	1.000
888	16	172.562	252.312	0.927	1.758	0.569	0.821
889	15	359.900	252.567	1.000	1.295	0.772	0.857
890	16	292.812	253.688	1.000	1.292	0.774	0.889
891	12	407.833	253.167	1.000	1.651	0.606	0.889
892	9	416.500	252.500	1.000	1.000	1.000	1.000
893	4	457.000	252.000	1.000	1.000	1.000	1.000
894	4	324.000	253.000	1.000	1.000	1.000	1.000
895	6	615.000	253.500	1.000	1.500	0.667	1.000
896	4	911.000	253.000	1.000	1.000	1.000	1.000
897	10	217.500	255.000	1.000	1.551	0.645	0.909
898	5	256.100	254.300	1.000	1.553	0.644	0.909
899	6	342.000	254.500	1.000	1.500	0.667	1.000
900	6	446.500	254.000	1.000	1.500	0.667	1.000
901	1	466.500	253.500	1.000	1.000	1.000	1.000
902	11	97.864	255.591	1.000	1.372	0.729	0.957
903	7	200.500	255.500	1.000	1.596	0.626	0.875
904	4	383.000	255.000	1.000	1.000	1.000	1.000
905	23	430.152	255.457	0.795	2.624	0.381	0.979
906	1	919.500	254.500	1.000	1.000	1.000	1.000
907	4	938.000	255.000	1.000	1.000	1.000	1.000
908	21	40.071	257.881	0.856	2.094	0.477	0.824
909	12	181.000	257.000	1.000	1.000	1.000	0.857
910	8	239.000	256.000	1.000	2.000	0.500	1.000
911	9	312.500	256.500	1.000	1.000	1.000	1.000
912	21	399.119	257.833	0.802	2.344	0.427	0.824
913	1	580.500	255.500	1.000	1.000	1.000	1.000
914	4	623.000	256.000	1.000	1.000	1.000	1.000
915	8	723.625	256.375	1.000	1.229	0.814	0.941
916	7	899.786	256.071	1.000	1.936	0.517	0.933
917	19	57.447	258.711	1.000	1.380	0.725	0.884
918	11	351.591	258.136	1.000	1.372	0.729	0.957
919	8	375.000	257.000	1.000	2.000	0.500	1.000
920	4	774.000	257.000	1.000	1.000	1.000	1.000
921	8	853.625	257.375	1.000	1.229	0.814	0.941
922	8	162.375	258.625	1.000	1.229	0.814	0.941
923	13	108.885	259.885	1.000	1.159	0.863	0.897
924	8	713.375	259.625	1.000	1.229	0.814	0.941
925	8	863.375	259.375	1.000	1.229	0.814	0.941
926	8	124.625	260.375	1.000	1.229	0.814	0.941
927	1	1008.500	259.500	1.000	1.000	1.000	1.000
928	17	86.324	262.559	0.911	1.925	0.519	0.850
929	13	191.962	262.115	1.000	1.450	0.690	0.897
930	6	211.000	261.500	1.000	1.500	0.667	1.000
931	4	361.000	261.000	1.000	1.000	1.000	1.000
932	4	467.000	261.000	1.000	1.000	1.000	1.000
933	4	651.000	261.000	1.000	1.000	1.000	1.000
934	17	759.559	261.735	1.000	1.336	0.749	0.919
935	8	410.625	262.625	1.000	1.229	0.814	0.941
936	4	451.000	262.000	1.000	1.000	1.000	1.000
937	2	506.000	261.500	1.000	2.000	0.500	1.000
938	6	70.500	263.000	1.000	1.500	0.667	1.000
939	4	151.000	263.000	1.000	1.000	1.000	1.000
940	1	285.500	262.500	1.000	1.000	1.000	1.000
941	9	383.611	263.944	1.000	1.817	0.550	0.857
942	7	392.500	263.500	1.000	1.596	0.626	0.875
943	6	637.500	263.000	1.000	1.500	0.667	1.000
944	4	735.000	263.000	1.000	1.000	1.000	1.000
945	4	931.000	263.000	1.000	1.000	1.000	1.000
946	4	21.000	264.000	1.000	1.000	1.000	1.000
947	17	31.088	265.441	1.000	1.497	0.668	0.919
948	11	171.864	264.591	1.000	1.372	0.729	0.957
949	3	442.167	263.833	1.000	1.464	0.683	0.857
950	4	571.000	264.000	1.000	1.000	1.000	1.000
951	14	787.214	265.000	1.000	1.020	0.981	0.933
952	8	220.000	266.000	1.000	2.000	0.500	1.000
953	4	294.000	265.000	1.000	1.000	1.000	1.000
954	6	628.000	265.500	1.000	1.500	0.667	1.000
955	14	919.857	265.786	1.000	1.239	0.807	0.933
956	10	262.000	266.700	1.000	1.384	0.723	0.909
957	17	273.382	266.912	1.000	1.263	0.792	0.919
958	1	493.500	265.500	1.000	1.000	1.000	1.000
959	1	659.500	265.500	1.000	1.000	1.000	1.000
960	1	819.500	265.500	1.000	1.000	1.000	1.000
961	2	827.500	266.000	1.000	2.000	0.500	1.000
962	10	969.700	267.000	1.000	1.327	0.753	0.909
963	1	96.500	266.500	1.000	1.000	1.000	1.000
964	1	117.500	266.500	1.000	1.000	1.000	1.000
965	10	182.300	268.000	1.000	1.327	0.753	0.909
966	14	202.000	268.000	1.000	1.319	0.758	0.933
967	16	348.688	268.688	0.740	2.805	0.357	0.865
968	8	747.625	268.625	1.000	1.229	0.814	0.941
969	8	1002.375	268.625	1.000	1.229	0.814	0.941
970	4	1013.000	268.000	1.000	1.000	1.000	1.000
971	8	367.000	269.000	1.000	2.000	0.500	1.000
972	14	377.000	270.214	1.000	1.125	0.889	0.933
973	13	581.654	270.269	0.956	1.796	0.557	0.929
974	11	42.136	270.591	1.000	1.372	0.729	0.957
975	8	77.625	270.375	1.000	1.229	0.814	0.941
976	4	533.000	270.000	1.000	1.000	1.000	1.000
977	1	593.500	269.500	1.000	1.000	1.000	1.000
978	4	801.000	270.000	1.000	1.000	1.000	1.000
979	5	1006.300	269.900	1.000	1.553	0.644	0.909
980	12	126.583	271.417	0.967	1.939	0.516	0.889
981	8	229.375	271.375	1.000	1.229	0.814	0.941
982	1	307.500	270.500	1.000	1.000	1.000	1.000
983	4	409.000	271.000	1.000	1.000	1.000	1.000
984	7	107.214	271.929	0.943	1.936	0.517	0.933
985	6	192.000	272.500	1.000	1.500	0.667	1.000
986	1	210.500	271.500	1.000	1.000	1.000	1.000
987	8	734.625	272.375	1.000	1.229	0.814	0.941
988	1	388.500	272.500	1.000	1.000	1.000	1.000
989	6	855.000	273.500	1.000	1.500	0.667	1.000
990	2	158.000	273.500	1.000	2.000	0.500	1.000
991	13	571.500	275.500	1.000	1.735	0.576	0.929
992	4	658.000	274.000	1.000	1.000	1.000	1.000
993	8	740.625	274.375	1.000	1.229	0.814	0.941
994	8	907.625	274.375	1.000	1.229	0.814	0.941
995	1	944.500	273.500	1.000	1.000	1.000	1.000
